dep,nom,cp,nb_hab_2010,nb_hab_1999,nb_hab_2012,dens,surf,long,lat,alt_min,alt_max
1,Ozan,1190,618,469,500,93,6.6,4.91667,46.3833,170,205
1,Cormoranche-sur-Saône,1290,1058,903,1000,107,9.85,4.83333,46.2333,168,211
1,Plagne,1130,129,83,100,20,6.2,5.73333,46.1833,560,922
1,Tossiat,1250,1406,1111,1400,138,10.17,5.31667,46.1333,244,501
1,Pouillat,1250,88,58,100,14,6.23,5.43333,46.3333,333,770
1,Torcieu,1230,698,643,700,65,10.72,5.4,45.9167,257,782
1,Replonges,1620,3500,2841,3300,210,16.6,4.88333,46.3,169,207
1,Corcelles,1110,243,222,200,17,14.16,5.58333,46.0333,780,1081
1,Péron,1630,2143,1578,1900,82,26.01,5.93333,46.2,411,1501
1,Relevant,1990,466,367,400,37,12.38,4.95,46.0833,235,282
1,Chaveyriat,1660,927,810,900,54,16.87,5.06667,46.1833,188,260
1,Vaux-en-Bugey,1150,1169,1003,1100,142,8.22,5.35,45.9167,252,681
1,Maillat,1430,668,664,700,59,11.31,5.55,46.1333,497,825
1,Faramans,1800,681,591,600,60,11.22,5.11667,45.9,255,306
1,Béon,1350,373,364,400,36,10.3,5.75,45.8333,228,1412
1,Saint-Bernard,1600,1375,1281,1400,436,3.15,4.73723,45.945,167,198
1,Rossillon,1510,148,147,100,18,8.07,5.6,45.8333,324,1022
1,Pont-d'Ain,1160,2627,2309,2500,234,11.22,5.33333,46.05,232,314
1,Nantua,1460,3713,3922,3600,290,12.79,5.61667,46.15,427,1125
1,Chavannes-sur-Reyssouze,1190,680,580,700,41,16.55,5,46.4333,175,218
1,Neuville-les-Dames,1400,1504,1232,1500,56,26.59,5,46.1667,210,271
1,Flaxieu,1350,63,50,100,22,2.79,5.73333,45.8167,225,385
1,Hotonnes,1260,306,295,300,10,28.4,5.68333,46,636,1338
1,Saint-Sorlin-en-Bugey,1150,1061,938,1100,116,9.07,5.36667,45.8833,196,700
1,Songieu,1260,130,123,100,6,20.58,5.7,45.9667,567,1275
1,Virieu-le-Petit,1260,309,281,300,18,16.36,5.71667,45.9,419,1524
1,Saint-Denis-en-Bugey,1500,2178,1939,2100,834,2.61,5.33333,45.95,234,338
1,Charnoz-sur-Ain,1800,911,808,900,137,6.62,5.21667,45.8667,203,244
1,Chazey-sur-Ain,1150,1464,1200,1400,66,21.95,5.25,45.9,202,261
1,Marchamp,1680,118,108,100,9,13.11,5.55,45.7833,400,940
1,Culoz,1350,2909,2620,2900,150,19.36,5.78333,45.85,226,1430
1,Mantenay-Montlin,1560,288,247,300,26,10.8,5.08333,46.4167,180,222
1,Marboz,1851,2182,2164,2200,54,40.14,5.25,46.3333,194,240
1,Foissiat,1340,1912,1562,1900,47,40.36,5.18333,46.3667,186,228
1,Treffort-Cuisiat,1370,2204,1908,2100,55,39.41,5.36834,46.2714,221,681
1,Izieu,1300,201,178,200,26,7.67,5.63333,45.65,211,758
1,Saint-Étienne-du-Bois,1370,2441,2045,2400,86,28.38,5.28333,46.2833,213,259
1,Hauteville-Lompnes,1110,4044,3653,4200,80,50.34,5.6,45.9667,455,1240
1,Saint-Trivier-sur-Moignans,1990,1877,1537,1900,44,41.99,4.9,46.0667,230,289
1,Peyriat,1430,171,157,200,28,5.96,5.51667,46.15,558,825
1,Évosges,1230,140,109,100,11,12.08,5.5,45.9583,560,1001
1,Poncin,1450,1644,1371,1600,83,19.77,5.4,46.0833,240,540
1,Crans,1320,269,258,300,20,13.23,5.21667,45.9667,249,322
1,Montréal-la-Cluse,1460,3457,3699,3500,269,12.83,5.57084,46.1867,473,960
1,Cleyzieu,1230,135,116,100,17,7.82,5.43333,45.9,440,927
1,Lompnieu,1260,122,103,100,10,11.35,5.65,45.9667,524,1241
1,Villereversure,1250,1208,1102,1200,69,17.45,5.38333,46.1833,279,480
1,Saint-Martin-du-Mont,1160,1651,1304,1600,58,28.09,5.33333,46.1,246,556
1,Saint-Genis-Pouilly,1630,8914,6382,8400,912,9.77,6.01667,46.25,419,502
1,Bolozon,1450,94,94,100,19,4.92,5.48333,46.2,261,673
1,Confrançon,1310,1157,862,1100,63,18.17,5.06667,46.2667,192,224
1,Lochieu,1260,91,73,100,12,7.07,5.71667,45.9333,479,1426
1,Chanoz-Châtenay,1400,706,492,700,52,13.42,5.03333,46.1833,194,268
1,Villebois,1150,1153,953,1100,79,14.46,5.43333,45.85,195,960
1,Ceignes,1430,265,229,300,26,10.01,5.5,46.1167,580,862
1,Saint-Didier-sur-Chalaronne,1140,2776,2263,2700,111,24.98,4.81667,46.1667,167,223
1,Revonnas,1250,788,493,700,101,7.75,5.33333,46.1667,255,504
1,Bourg-Saint-Christophe,1800,1173,824,1100,130,8.98,5.16667,45.8833,207,305
1,Condeissiat,1400,756,649,700,34,21.64,5.08333,46.1667,232,268
1,Pirajoux,1270,360,299,300,27,12.99,5.3,46.3833,192,237
1,Chalamont,1320,2322,1656,2200,70,32.88,5.16667,46,269,330
1,Le Plantay,1330,540,416,500,27,19.96,5.08333,46.0167,267,286
1,Versailleux,1330,332,254,300,17,18.77,5.1,45.9833,274,303
1,Montagnat,1250,1646,1421,1600,119,13.75,5.28333,46.1667,229,282
1,Vieu,1260,380,311,400,58,6.54,5.68333,45.9,280,540
1,Saint-André-de-Corcy,1390,2991,3098,3000,144,20.73,4.95,45.9167,279,306
1,Bressolles,1360,709,587,700,91,7.73,5.1,45.8667,205,292
1,Péronnas,1960,6054,5530,6100,344,17.55,5.2,46.1833,223,277
1,Colomieu,1300,115,128,100,19,5.96,5.61667,45.7333,319,476
1,Monthieux,1390,599,579,600,55,10.75,4.93333,45.95,281,311
1,Saint-Jean-sur-Reyssouze,1560,744,582,700,27,27.48,5.06667,46.4,178,218
1,Garnerans,1140,656,565,600,76,8.57,4.83333,46.2,168,215
1,Montrevel-en-Bresse,1340,2362,1995,2400,229,10.27,5.13333,46.3333,192,220
1,Conand,1230,104,69,100,6,15.28,5.46667,45.8833,351,1021
1,Challes-la-Montagne,1450,179,203,200,23,7.65,5.46667,46.1333,440,700
1,Mogneneins,1140,727,572,700,84,8.57,4.81667,46.1333,168,238
1,Thoissey,1140,1540,1355,1500,1149,1.34,4.8,46.1667,168,178
1,Chaleins,1480,1165,1025,1200,68,17,4.8,46.0333,193,267
1,Neuville-sur-Ain,1160,1571,1237,1500,79,19.79,5.36667,46.0833,242,427
1,Thil,1120,1070,946,1100,207,5.15,5.01667,45.8167,174,183
1,Jujurieux,1640,2097,1696,2000,136,15.39,5.41667,46.0333,242,633
1,Oncieu,1230,91,78,100,11,7.76,5.46667,45.95,300,807
1,Lurcy,1090,393,256,400,81,4.81,4.76667,46.0667,169,233
1,Balan,1360,2348,1534,2400,130,18.04,5.1,45.8333,178,233
1,Ambutrix,1500,729,586,700,139,5.22,5.33333,45.9333,237,370
1,Sainte-Croix,1120,534,468,500,50,10.62,5.05195,45.8942,229,294
1,Blyes,1150,886,691,900,95,9.32,5.25,45.85,199,243
1,Conzieu,1300,135,99,100,18,7.2,5.6,45.7333,311,1020
1,Niévroz,1120,1488,1359,1500,142,10.46,5.06667,45.8333,175,197
1,Nurieux-Volognat,1460,1058,952,1100,54,19.34,5.52667,46.1856,448,840
1,Ambléon,1300,116,86,100,19,5.88,5.6,45.75,330,940
1,Saint-Maurice-de-Gourdans,1800,2498,1949,2400,98,25.39,5.2,45.8167,182,244
1,Chézery-Forens,1200,434,367,400,9,46.57,5.88333,46.2167,435,1692
1,Sault-Brénaz,1150,1043,974,1100,185,5.61,5.41667,45.85,196,660
1,Murs-et-Gélignieux,1300,241,204,200,37,6.46,5.66667,45.6333,210,460
1,Le Petit-Abergement,1260,138,142,100,5,26.95,5.65,46.0333,706,1177
1,Cormoz,1560,625,512,500,31,19.56,5.23333,46.45,187,223
1,Saint-Martin-de-Bavel,1510,443,333,500,52,8.5,5.68333,45.85,249,442
1,Saint-Trivier-de-Courtes,1560,1013,963,1000,61,16.53,5.08333,46.4667,184,218
1,Boyeux-Saint-Jérôme,1640,321,277,300,18,16.94,5.46667,46.0333,329,900
1,Château-Gaillard,1500,1818,1370,1700,113,16.06,5.3,45.9667,222,253
1,Prémeyzel,1300,234,242,300,30,7.63,5.65,45.6833,290,750
1,Arandas,1230,163,135,200,11,14.1,5.48333,45.9,455,939
1,Châtenay,1320,352,308,300,23,14.95,5.2,46.0333,272,317
1,Innimond,1680,114,95,100,8,13.44,5.56667,45.7833,811,1218
1,Boz,1190,496,360,500,67,7.31,4.9,46.4,168,206
1,Briord,1470,893,674,900,72,12.29,5.46667,45.7833,200,580
1,Reyrieux,1600,4093,3690,4000,260,15.7,4.81667,45.9333,163,297
1,Matafelon-Granges,1580,652,484,700,30,21.54,5.56667,46.2667,267,783
1,Drom,1250,209,160,200,26,7.78,5.36667,46.2167,310,505
1,Châtillon-en-Michaille,1200,3120,2657,3100,82,37.62,5.78333,46.1333,373,1241
1,Polliat,1310,2403,2019,2400,119,20.07,5.13333,46.25,198,233
1,Vesancy,1170,526,449,500,49,10.7,6.08333,46.35,582,1490
1,Massieux,1600,2428,2119,2400,783,3.1,4.83333,45.9167,168,284
1,Saint-Cyr-sur-Menthon,1380,1636,1313,1600,96,16.93,4.98333,46.2667,181,217
1,Serrières-sur-Ain,1450,119,79,100,14,8.18,5.45,46.15,260,649
1,Nivollet-Montgriffon,1230,143,91,100,17,8.24,5.43333,45.9833,440,833
1,Izernore,1580,2278,1652,2200,109,20.86,5.55,46.2167,377,822
1,Saint-Nizier-le-Désert,1320,880,489,900,35,24.96,5.15,46.05,268,323
1,Guéreins,1090,1308,1065,1200,290,4.51,4.78333,46.1,169,232
1,Illiat,1140,570,464,500,27,20.37,4.88333,46.1833,190,257
1,La Tranclière,1160,301,300,300,20,14.75,5.26667,46.1167,248,302
1,Saint-Didier-de-Formans,1600,1792,1545,1800,274,6.53,4.78333,45.95,179,258
1,Mérignat,1450,139,114,100,43,3.17,5.43333,46.0667,300,587
1,Saint-Éloi,1800,399,403,400,27,14.26,5.15,45.9333,234,310
1,La Chapelle-du-Châtelard,1240,341,263,300,25,13.37,5.03333,46.0667,236,285
1,Saint-Jean-de-Niost,1800,1421,1082,1400,100,14.19,5.21667,45.8333,193,242
1,Savigneux,1480,1204,876,1200,81,14.75,4.85,46,237,287
1,Nattages,1300,564,393,500,54,10.33,5.76667,45.7333,220,633
1,Saint-Benoît,1300,773,582,700,35,21.65,5.58333,45.7,201,778
1,Douvres,1500,962,646,900,182,5.26,5.36667,45.9833,249,480
1,Francheleins,1090,1323,994,1200,97,13.56,4.8,46.0667,174,273
1,Dortan,1590,1996,2188,2100,110,18.11,5.66667,46.3167,300,758
1,Saint-Germain-les-Paroisses,1300,387,307,400,23,16.27,5.61667,45.7667,295,1000
1,Miribel,1700,9066,8545,9000,370,24.49,4.95306,45.8245,168,314
1,Lancrans,1200,1052,934,1000,108,9.66,5.83333,46.1333,350,1606
1,Échenevex,1170,1631,1203,1500,99,16.44,6.03333,46.3167,490,1682
1,Saint-Jean-sur-Veyle,1290,1082,958,1100,96,11.21,4.91667,46.25,176,213
1,Billiat,1200,484,411,400,35,13.7,5.78333,46.0667,324,1314
1,L'Abergement-de-Varey,1640,221,167,200,24,9.15,5.41667,46,290,748
1,Villeneuve,1480,1383,939,1400,51,26.79,4.83667,46.0212,230,287
1,Villars-les-Dombes,1330,4399,4197,4300,178,24.65,5.01667,46,263,295
1,Thézillieu,1110,324,300,300,12,26.25,5.6,45.8833,706,1123
1,Saint-Étienne-sur-Reyssouze,1190,531,387,500,38,13.82,5,46.4,175,209
1,Souclin,1150,261,221,300,19,13.19,5.41667,45.8667,420,1064
1,Saint-Just,1250,881,788,900,260,3.38,5.28,46.1903,235,268
1,Civrieux,1390,1362,1079,1300,68,19.76,4.88333,45.9167,225,311
1,Argis,1230,421,389,400,53,7.84,5.48333,45.9333,300,819
1,Talissieu,1510,425,405,500,88,4.8,5.71667,45.8667,232,574
1,Birieux,1330,236,145,200,14,15.83,5.03333,45.95,277,291
1,Saint-Julien-sur-Veyle,1540,715,523,700,72,9.84,4.95,46.2,184,252
1,Thoiry,1710,5205,4068,4900,179,28.93,5.97973,46.2364,400,1704
1,Laiz,1290,1130,990,1100,109,10.31,4.88333,46.25,173,210
1,Cressin-Rochefort,1350,374,308,400,47,7.93,5.76667,45.7667,225,554
1,Saint-Champ,1300,139,132,100,27,5.14,5.73333,45.7833,286,554
1,Saint-Georges-sur-Renon,1400,197,162,200,34,5.66,5.03333,46.1,240,291
1,Lantenay,1430,257,257,300,38,6.59,5.53333,46.05,650,1012
1,Vernoux,1560,285,127,200,27,10.2,5.11667,46.4833,187,216
1,Cormaranche-en-Bugey,1110,859,726,900,45,18.92,5.6,45.95,766,1241
1,Sainte-Euphémie,1600,1482,1133,1400,321,4.61,4.78333,45.9667,195,261
1,Beaupont,1270,624,492,600,44,14.07,5.26667,46.4,187,228
1,Brens,1300,1158,732,1000,167,6.9,5.69473,45.7187,219,347
1,Ramasse,1250,250,218,300,25,9.86,5.35,46.2,310,590
1,Divonne-les-Bains,1220,8160,6158,7800,240,33.88,6.13333,46.3667,464,1447
1,Léaz,1200,569,482,500,49,11.4,5.88333,46.1,330,1507
1,Villes,1200,385,269,400,41,9.21,5.78333,46.0833,392,1321
1,Saint-Julien-sur-Reyssouze,1560,668,509,600,88,7.52,5.11667,46.4,182,218
1,Groslée,1680,353,333,400,48,7.27,5.56667,45.7167,202,1000
1,Vandeins,1660,619,510,600,65,9.4,5.08333,46.2167,194,251
1,Verjon,1270,250,192,300,48,5.11,5.35,46.35,210,496
1,Saint-André-sur-Vieux-Jonc,1240,1079,965,1000,44,24.22,5.06667,46.15,222,269
1,Saint-André-d'Huiriat,1290,543,403,500,60,9,4.91667,46.2167,186,225
1,Grilly,1220,762,615,700,101,7.5,6.11667,46.3333,459,751
1,Cessy,1170,3992,2287,3700,624,6.39,6.06667,46.3167,496,583
1,Ordonnaz,1510,141,117,100,9,14.88,5.53333,45.8333,560,1161
1,Vescours,1560,208,192,200,16,12.48,5.03333,46.4667,184,217
1,Meillonnas,1370,1298,1205,1300,73,17.74,5.35,46.25,232,460
1,Géovreisset,1100,903,763,900,272,3.31,5.6,46.25,567,754
1,Ceyzérieu,1350,929,816,900,47,19.72,5.73333,45.8333,226,444
1,Béard-Géovreissiat,1460,925,712,900,197,4.69,5.56667,46.2,446,724
1,La Burbanche,1510,72,56,100,6,10.82,5.56667,45.85,334,860
1,Perrex,1540,826,721,800,74,11.07,4.98333,46.2333,179,213
1,Villemotier,1270,632,455,600,45,13.86,5.31667,46.35,197,261
1,Jasseron,1250,1552,1257,1400,81,18.93,5.33333,46.2167,246,590
1,Corveissiat,1250,602,473,600,26,22.69,5.48333,46.2333,262,668
1,Journans,1250,324,330,300,133,2.43,5.33333,46.15,269,506
1,Sermoyer,1190,669,543,700,40,16.7,4.98333,46.5,168,214
1,Charix,1130,294,265,300,16,18.27,5.68333,46.1833,580,1046
1,Arbignieu,1300,480,431,500,36,13.07,5.65,45.7333,221,495
1,Leyssard,1450,153,143,200,16,9.13,5.46667,46.1667,280,825
1,Saint-Jean-de-Thurigneux,1390,710,554,600,44,16,4.88333,45.95,265,305
1,Frans,1480,1984,1849,2000,248,7.98,4.78333,45.9833,183,267
1,Tenay,1230,1120,1083,1100,85,13.12,5.5,45.9167,320,1020
1,Bâgé-la-Ville,1380,3040,2318,2900,76,39.68,4.95,46.3167,179,217
1,Montmerle-sur-Saône,1090,3823,2827,3800,918,4.16,4.76667,46.0833,168,227
1,Courmangoux,1370,507,360,500,34,14.82,5.36667,46.3333,211,652
1,Baneins,1990,572,528,600,64,8.91,4.9,46.1167,207,272
1,Lagnieu,1150,6756,5882,6700,247,27.25,5.35,45.9,192,643
1,Attignat,1340,2936,1923,2700,157,18.69,5.16667,46.2833,199,233
1,Saint-André-de-Bâgé,1380,635,507,600,235,2.7,4.91667,46.3,183,212
1,Pont-de-Vaux,1190,2205,2013,2200,292,7.54,4.93333,46.4333,169,204
1,Ambérieu-en-Bugey,1500,13835,11432,12800,562,24.6,5.35,45.95,237,753
1,Peyzieux-sur-Saône,1140,473,337,400,54,8.66,4.81667,46.1167,169,259
1,Crozet,1170,1862,1344,1800,67,27.47,6.01251,46.2806,463,1680
1,Seyssel,1420,942,803,900,392,2.4,5.83194,45.9597,250,332
1,Beynost,1700,4475,3528,4300,420,10.64,5,45.8333,174,322
1,Versonnex,1210,2144,1713,2100,364,5.89,6.09723,46.3023,439,506
1,Saint-Laurent-sur-Saône,1620,1749,1657,1700,3300,0.53,4.83333,46.3,167,174
1,Artemare,1510,1126,970,1100,300,3.75,5.7,45.8667,242,360
1,Montracol,1310,967,619,900,66,14.56,5.11667,46.1833,211,258
1,Parves,1300,360,320,300,65,5.53,5.75,45.75,240,623
1,Pugieu,1510,168,125,100,34,4.85,5.65,45.8167,238,409
1,Virieu-le-Grand,1510,1156,949,1100,92,12.55,5.65,45.85,241,1059
1,Saint-Rémy,1310,906,812,800,122,7.38,5.16667,46.1833,216,265
1,Rancé,1390,641,498,600,67,9.53,4.86667,45.9667,244,294
1,Grièges,1290,1899,1599,1800,127,14.87,4.85,46.25,169,212
1,Grand-Corent,1250,161,111,100,22,7.13,5.43333,46.2,393,668
1,Outriaz,1430,256,267,300,43,5.91,5.55,46.0667,647,1103
1,Montagnieu,1470,495,387,500,79,6.22,5.46667,45.8,200,714
1,Champagne-en-Valromey,1260,765,674,700,42,18.16,5.68333,45.9,419,746
1,Ambérieux-en-Dombes,1330,1616,1407,1600,101,15.92,4.9,46,265,302
1,La Boisse,1120,2928,2704,2900,311,9.4,5.03333,45.85,179,319
1,Parcieux,1600,1095,914,1100,348,3.14,4.81667,45.9167,168,287
1,Saint-Didier-d'Aussiat,1340,863,667,800,56,15.22,5.06667,46.3,194,223
1,Saint-Nizier-le-Bouchoux,1560,703,546,700,24,28.3,5.15,46.45,192,222
1,Ars-sur-Formans,1480,1367,1100,1300,248,5.5,4.81667,45.9833,226,281
1,Anglefort,1350,994,772,900,33,29.26,5.80833,45.9167,238,1524
1,Corlier,1110,124,73,100,22,5.45,5.5,46.0333,560,917
1,Ferney-Voltaire,1210,8025,7071,7800,1678,4.78,6.11667,46.25,409,446
1,Saint-Maurice-de-Rémens,1500,709,605,700,68,10.35,5.28333,45.95,212,235
1,Châtillon-la-Palud,1320,1562,1075,1500,111,14.01,5.25,45.9667,218,326
1,Saint-Sulpice,1340,142,103,100,26,5.26,5.04167,46.3203,193,217
1,Saint-Bois,1300,123,102,100,13,9.42,5.63333,45.7,301,778
1,Virignin,1300,855,642,800,108,7.88,5.71667,45.7167,220,605
1,Prémillieu,1110,36,33,0,4,8.51,5.56667,45.8667,580,1084
1,Genouilleux,1090,609,400,600,149,4.08,4.78333,46.1167,169,231
1,Reyssouze,1190,929,714,900,97,9.54,4.91667,46.4333,167,202
1,Collonges,1550,1897,1105,1600,116,16.25,5.9,46.1333,329,1621
1,Saint-Germain-de-Joux,1130,480,476,500,42,11.27,5.73333,46.1833,434,1091
1,Brégnier-Cordon,1300,832,566,700,75,11,5.61667,45.65,203,460
1,Saint-Martin-le-Châtel,1310,790,652,800,61,12.77,5.11667,46.2833,197,225
1,Marignieu,1300,148,156,200,41,3.55,5.71667,45.8,309,503
1,Neyrolles,1130,637,617,700,67,9.5,5.63333,46.1333,510,1118
1,Sulignat,1400,569,485,600,52,10.8,4.96667,46.1667,202,278
1,Bény,1370,724,613,700,39,18.25,5.28333,46.3333,200,244
1,Injoux-Génissiat,1200,1055,966,1000,35,29.61,5.78333,46.05,266,1342
1,Chanay,1420,617,573,600,34,18.1,5.78333,46,260,1184
1,Châtillon-sur-Chalaronne,1400,4922,4130,4900,273,17.98,4.96667,46.1167,215,274
1,Farges,1550,854,589,800,59,14.28,5.91667,46.1667,360,1527
1,Saint-Alban,1450,163,133,200,20,8.08,5.45,46.1,376,634
1,Curtafond,1310,702,589,700,56,12.41,5.08333,46.2667,199,227
1,Viriat,1440,6006,5287,5700,133,45.03,5.21667,46.25,206,257
1,Belleydoux,1130,321,277,300,18,17.63,5.76667,46.25,616,1281
1,Bâgé-le-Châtel,1380,796,759,800,904,0.88,4.93333,46.3,184,211
1,Sainte-Olive,1330,303,254,300,41,7.39,4.93333,46.0167,281,301
1,Saint-Genis-sur-Menthon,1380,408,363,400,35,11.55,5.01667,46.2833,188,218
1,Domsure,1270,473,403,500,31,15.2,5.3,46.4167,192,233
1,Chavannes-sur-Suran,1250,644,485,700,29,21.5,5.41667,46.2667,306,770
1,Priay,1160,1488,1152,1400,94,15.77,5.28333,46,222,342
1,Peyrieu,1300,821,649,800,58,14.13,5.67751,45.6767,210,683
1,Lalleyriat,1130,239,195,200,15,15.25,5.71667,46.15,497,1241
1,Sergy,1630,1977,1247,1700,208,9.46,6,46.25,429,1702
1,Saint-Martin-du-Frêne,1430,1077,1050,1100,56,19.14,5.55,46.1333,476,1125
1,Saint-Maurice-de-Beynost,1700,3865,4017,3900,552,6.99,4.96667,45.8333,172,315
1,Servas,1240,1184,915,1200,90,13.05,5.16667,46.1333,234,279
1,Cuzieu,1300,407,304,400,83,4.87,5.67445,45.8192,260,449
1,Jayat,1340,1049,774,1000,64,16.3,5.11667,46.3667,183,218
1,Lavours,1350,148,117,100,23,6.3,5.76667,45.8,224,320
1,Chevroux,1190,933,657,900,54,17.2,4.95,46.3833,176,208
1,Pollieu,1350,157,122,200,42,3.71,5.75,45.8,225,480
1,Béligneux,1360,2905,2595,2900,218,13.3,5.11667,45.8667,202,283
1,Brénaz,1260,92,105,100,9,9.79,5.71667,45.95,580,1425
1,Bénonces,1470,275,241,300,17,15.33,5.48333,45.8333,280,1029
1,Saint-Jean-le-Vieux,1640,1609,1449,1600,104,15.33,5.38917,46.0284,236,506
1,Beauregard,1480,870,816,900,925,0.94,4.75139,46.002,168,240
1,Oyonnax,1100,22650,24188,23100,626,36.18,5.66667,46.25,440,1082
1,Mionnay,1390,2077,2111,2100,105,19.62,4.93333,45.9,267,321
1,Germagnat,1250,145,92,100,15,9.48,5.45,46.3167,319,761
1,Coligny,1270,1154,1091,1200,68,16.87,5.35,46.3833,199,575
1,Simandre-sur-Suran,1250,650,638,700,39,16.3,5.41667,46.2167,296,644
1,L'Abergement-Clémenciat,1400,784,725,800,49,15.95,4.91667,46.15,206,272
1,Lescheroux,1560,683,596,700,34,20.05,5.15,46.4,182,223
1,Ornex,1210,3531,2666,3200,626,5.64,6.1,46.2833,428,487
1,Dommartin,1380,841,597,800,48,17.19,4.99167,46.3417,186,217
1,Lompnas,1680,149,147,200,11,12.69,5.51667,45.8,400,980
1,Bettant,1500,724,685,700,214,3.37,5.36667,45.9333,245,605
1,Armix,1510,20,15,0,2,6.82,5.58333,45.85,420,1064
1,Feillens,1570,3115,2935,3100,208,14.91,4.88333,46.3333,169,207
1,Chavornay,1510,199,176,200,25,7.77,5.7,45.8833,305,1440
1,Challex,1630,1225,1060,1100,141,8.67,5.96667,46.1833,330,516
1,Vongnes,1350,74,89,100,36,2.05,5.71667,45.8167,228,505
1,Magnieu,1300,419,292,400,67,6.23,5.71667,45.7833,227,460
1,Groissiat,1810,1143,749,1100,180,6.32,5.6,46.2167,507,940
1,Dompierre-sur-Chalaronne,1400,389,280,400,81,4.78,4.9,46.1333,200,262
1,Montluel,1120,6999,6456,6800,174,40.11,5.05,45.85,192,312
1,Le Poizat,1130,422,321,400,23,17.9,5.7,46.15,551,1200
1,Hostiaz,1110,82,62,100,7,10.6,5.53333,45.9,680,1086
1,Montanges,1200,330,282,300,24,13.7,5.8,46.1667,375,1090
1,Sainte-Julie,1150,889,534,800,79,11.15,5.28333,45.8833,209,257
1,Bey,1290,245,221,200,88,2.77,4.85,46.2167,175,213
1,Sonthonnax-la-Montagne,1580,320,303,300,22,14.14,5.53333,46.2333,420,783
1,Mézériat,1660,2072,1912,2000,108,19.17,5.03333,46.2333,189,223
1,Bellignat,1810,3537,3505,3500,451,7.83,5.61667,46.25,516,983
1,Saint-Marcel,1390,1212,1058,1200,104,11.64,4.98723,45.9487,278,292
1,Belley,1300,8755,8002,8800,390,22.42,5.68333,45.7667,220,392
1,Corbonod,1420,1176,898,1200,37,31.59,5.81667,45.95,253,1367
1,Neyron,1700,2472,2155,2300,461,5.36,4.93223,45.8148,165,312
1,Saint-Paul-de-Varax,1240,1551,1190,1500,59,25.97,5.13333,46.1,245,281
1,Pressiat,1370,224,191,200,37,6.01,5.38333,46.3333,235,660
1,Chazey-Bons,1300,744,665,700,70,10.59,5.68333,45.8,223,423
1,Servignat,1560,160,135,200,20,7.99,5.06667,46.4333,178,213
1,Marlieux,1240,887,676,800,52,16.85,5.06667,46.0667,263,282
1,Andert-et-Condon,1300,340,275,300,48,6.94,5.65,45.8,225,374
1,Hautecourt-Romanèche,1250,773,678,700,35,21.6,5.41667,46.1583,260,548
1,Crottet,1620,1722,1479,1700,142,12.12,4.9,46.2833,170,213
1,Druillat,1160,1134,879,1100,54,20.72,5.31667,46.0667,232,343
1,Dompierre-sur-Veyle,1240,1226,968,1200,42,29.1,5.2,46.0667,264,312
1,Pérouges,1800,1204,1102,1200,63,18.97,5.18333,45.9,205,303
1,Rignieux-le-Franc,1800,950,839,900,63,15.02,5.18333,45.9333,237,316
1,Giron,1130,162,100,100,17,9.39,5.76667,46.2333,779,1206
1,Cerdon,1450,741,672,800,60,12.3,5.46667,46.0833,286,992
1,Cruzilles-lès-Mépillat,1290,818,651,800,69,11.84,4.88333,46.2167,185,222
1,Lélex,1410,225,220,200,12,17.63,5.95,46.3,720,1703
1,Lhôpital,1420,59,49,100,16,3.68,5.77834,46.0217,395,1160
1,Ségny,1170,1649,1350,1600,508,3.24,6.08333,46.3,467,519
1,Cheignieu-la-Balme,1510,157,112,200,25,6.26,5.61667,45.8333,269,1166
1,Saint-Vulbas,1150,957,803,900,44,21.44,5.28333,45.8333,192,227
1,Échallon,1130,772,665,800,27,28.09,5.74139,46.21,510,1082
1,Le Montellier,1800,244,218,200,15,15.38,5.06667,45.9333,267,297
1,Martignat,1810,1604,1265,1600,121,13.25,5.6,46.2167,490,974
1,Ceyzériat,1250,2738,2388,2600,292,9.36,5.31667,46.1667,240,585
1,Montcet,1310,665,489,700,99,6.68,5.11667,46.2,200,247
1,Vonnas,1540,2790,2419,2700,156,17.81,5,46.2167,183,253
1,Buellas,1310,1669,1288,1600,163,10.21,5.13333,46.2,205,266
1,Saint-Bénigne,1190,1161,817,1100,70,16.49,4.96667,46.4333,168,216
1,Chevillard,1430,162,132,200,24,6.67,5.58333,46.1167,660,1108
1,Bouligneux,1330,309,290,300,11,26.09,5,46.0167,264,301
1,Contrevoz,1300,539,430,500,38,14.18,5.63333,45.8,266,1218
1,Champdor,1110,464,426,500,26,17.37,5.6,46.0167,798,1183
1,Port,1460,847,913,900,199,4.25,5.56667,46.1667,460,991
1,Surjoux,1420,78,69,100,18,4.31,5.8,46.0167,260,510
1,Champfromier,1410,677,591,700,20,32.4,5.81667,46.2,480,1540
1,Vésines,1570,91,113,100,23,3.88,4.86667,46.35,167,176
1,Seillonnaz,1470,138,123,100,14,9.59,5.48333,45.8,275,724
1,Varambon,1160,521,386,500,65,7.99,5.31667,46.0333,228,347
1,Le Grand-Abergement,1260,109,108,100,3,31.92,5.66667,46.0333,696,1293
1,Jassans-Riottier,1480,5976,5333,5900,1242,4.81,4.75,45.9833,167,249
1,Asnières-sur-Saône,1570,73,69,100,15,4.68,4.88333,46.3833,167,175
1,Condamine,1430,404,285,400,87,4.64,5.56667,46.1167,518,808
1,Lhuis,1680,854,721,800,34,24.43,5.53333,45.75,201,1020
1,Romans,1400,587,522,600,26,22.32,5.03333,46.1167,227,280
